ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
7243,variation,,BANNER GREY SHORTS - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Banner%20Short-500x500.jpg,,,GS007,,,,,,1,Size,Age5/6,,1,1
7244,variation,,BANNER GREY SHORTS - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Banner%20Short-500x500.jpg,,,GS007,,,,,,2,Size,Age7/8,,1,1
7245,variation,,BANNER GREY SHORTS - Age9/10(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Banner%20Short-500x500.jpg,,,GS007,,,,,,3,Size,Age9/10(+£2.00),,1,1
7246,variation,,BANNER GREY SHORTS - Age4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Banner%20Short-500x500.jpg,,,GS007,,,,,,4,Size,Age4,,1,1
7247,variation,,BANNER GREY SHORTS - Age11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Banner%20Short-500x500.jpg,,,GS007,,,,,,5,Size,Age11(+£2.00),,1,1
7248,variable,GS007,BANNER GREY SHORTS,1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,9.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,Tudor School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Shorts/Banner%20Short-500x500.jpg,,,,,,,,,0,Size,"Age5/6,Age7/8,Age9/10(+£2.00),Age4,Age11(+£2.00)",1,1,1
