ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
7304,variation,,HUSH PUPPIES AMBER JNR GIRLS SHOES - Child10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/amber-500x500.jpg,,,SHOEG3,,,,,,1,Shoe Size (UK),Child10,,1,1
7305,variation,,HUSH PUPPIES AMBER JNR GIRLS SHOES - Child11,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/amber-500x500.jpg,,,SHOEG3,,,,,,2,Shoe Size (UK),Child11,,1,1
7306,variation,,HUSH PUPPIES AMBER JNR GIRLS SHOES - Child12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/amber-500x500.jpg,,,SHOEG3,,,,,,3,Shoe Size (UK),Child12,,1,1
7307,variation,,HUSH PUPPIES AMBER JNR GIRLS SHOES - Child13,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/amber-500x500.jpg,,,SHOEG3,,,,,,4,Shoe Size (UK),Child13,,1,1
7308,variation,,HUSH PUPPIES AMBER JNR GIRLS SHOES - Adult1,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/amber-500x500.jpg,,,SHOEG3,,,,,,5,Shoe Size (UK),Adult1,,1,1
7309,variation,,HUSH PUPPIES AMBER JNR GIRLS SHOES - Adult2,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/amber-500x500.jpg,,,SHOEG3,,,,,,6,Shoe Size (UK),Adult2,,1,1
7310,variable,SHOEG3,HUSH PUPPIES AMBER JNR GIRLS SHOES,1,0,visible,CODE: AMBER JNR 28979-48986. ,CODE: AMBER JNR 28979-48986. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,44.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,Tudor School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/amber-500x500.jpg,,,,,,,,,0,Shoe Size (UK),"Child10,Child11,Child12,Child13,Adult1,Adult2",1,1,1
