ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
9864,variation,,St Michael' School V Neck Jumper - 30,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,22.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/St%20Michael/St%20Miicc%20v%20neck-500x500.jpg,,,SM02,,,,,,1,Chest Size,30,,1,1
9865,variation,,St Michael' School V Neck Jumper - 32,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,22.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/St%20Michael/St%20Miicc%20v%20neck-500x500.jpg,,,SM02,,,,,,2,Chest Size,32,,1,1
9866,variation,,St Michael' School V Neck Jumper - 34,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,22.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/St%20Michael/St%20Miicc%20v%20neck-500x500.jpg,,,SM02,,,,,,3,Chest Size,34,,1,1
9867,variation,,St Michael' School V Neck Jumper - 36,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,22.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/St%20Michael/St%20Miicc%20v%20neck-500x500.jpg,,,SM02,,,,,,4,Chest Size,36,,1,1
9868,variation,,St Michael' School V Neck Jumper - 38(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,22.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/St%20Michael/St%20Miicc%20v%20neck-500x500.jpg,,,SM02,,,,,,5,Chest Size,38(+£5.00),,1,1
9869,variation,,St Michael' School V Neck Jumper - 40(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,22.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/St%20Michael/St%20Miicc%20v%20neck-500x500.jpg,,,SM02,,,,,,6,Chest Size,40(+£5.00),,1,1
9870,variable,SM02,St Michael' School V Neck Jumper,1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,22.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Secondary Schools,St Michael's Catholic Grammar School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/St%20Michael/St%20Miicc%20v%20neck-500x500.jpg,,,,,,,,,0,Chest Size,"30,32,34,36,38(+£5.00),40(+£5.00)",1,1,1
