ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
1220,variation,,HUSH PUPPIES LIAM BOYS SHOES - Child7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/liam-500x500.jpg,,,SHOEB4,,,,,,1,Shoe Size (UK),Child7,,1,1
1221,variation,,HUSH PUPPIES LIAM BOYS SHOES - Child8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/liam-500x500.jpg,,,SHOEB4,,,,,,2,Shoe Size (UK),Child8,,1,1
1222,variation,,HUSH PUPPIES LIAM BOYS SHOES - Child9,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/liam-500x500.jpg,,,SHOEB4,,,,,,3,Shoe Size (UK),Child9,,1,1
1223,variation,,HUSH PUPPIES LIAM BOYS SHOES - Child10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,44.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/liam-500x500.jpg,,,SHOEB4,,,,,,4,Shoe Size (UK),Child10,,1,1
1224,variable,SHOEB4,HUSH PUPPIES LIAM BOYS SHOES,1,0,visible,BOYS SHOES. CODE 25672-42753-10. ,BOYS SHOES. CODE 25672-42753-10. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,44.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,Dwight Little Lions Nursery",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/liam-500x500.jpg,,,,,,,,,0,Shoe Size (UK),"Child7,Child8,Child9,Child10",1,1,1
