ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
367,variation,,OLOL Navy Sweatshirt (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,1,Size,Age3/4,,1,1
368,variation,,OLOL Navy Sweatshirt (with Logo) - Age5/6(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,2,Size,Age5/6(+£2.00),,1,1
369,variation,,OLOL Navy Sweatshirt (with Logo) - Age7/8(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,3,Size,Age7/8(+£2.00),,1,1
370,variation,,OLOL Navy Sweatshirt (with Logo) - Age9/10(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,4,Size,Age9/10(+£2.00),,1,1
371,variation,,OLOL Navy Sweatshirt (with Logo) - Age11/12(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,5,Size,Age11/12(+£3.00),,1,1
372,variation,,OLOL Navy Sweatshirt (with Logo) - Age13(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,6,Size,Age13(+£3.00),,1,1
373,variation,,OLOL Navy Sweatshirt (with Logo) - SmallAdult(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,7,Size,SmallAdult(+£5.00),,1,1
374,variation,,OLOL Navy Sweatshirt (with Logo) - Medium(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,OLL02,,,,,,8,Size,Medium(+£5.00),,1,1
375,variable,OLL02,OLOL Navy Sweatshirt (with Logo),1,0,visible,Designed for Reception to Year 6 Pupils. For Boys and Girls. ,Designed for Reception to Year 6 Pupils. For Boys and Girls. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,11.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/102-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6(+£2.00),Age7/8(+£2.00),Age9/10(+£2.00),Age11/12(+£3.00),Age13(+£3.00),SmallAdult(+£5.00),Medium(+£5.00)",1,1,1
