ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
7393,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age4/5,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,1,Size,Age4/5,,1,1
7394,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,2,Size,Age5/6,,1,1
7395,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age6/7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,3,Size,Age6/7,,1,1
7396,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,4,Size,Age7/8,,1,1
7397,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age8/9,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,5,Size,Age8/9,,1,1
7398,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age9/10(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,6,Size,Age9/10(+£1.00),,1,1
7399,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age10/11(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,7,Size,Age10/11(+£1.00),,1,1
7400,variation,,Purple/ White Check Wren Summer Dress With White Collar - Age11/12(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,summer1,,,,,,8,Size,Age11/12(+£1.00),,1,1
7401,variable,summer1,Purple/ White Check Wren Summer Dress With White Collar,1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,14.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,Wren Academy Finchley (Primary)",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/summer%20dress/Purple-white%20summer%20dress-500x500.jpg,,,,,,,,,0,Size,"Age4/5,Age5/6,Age6/7,Age7/8,Age8/9,Age9/10(+£1.00),Age10/11(+£1.00),Age11/12(+£1.00)",1,1,1
