ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
5138,variation,,ST JAMES  Sport's T-Shirt (Sun flower) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/St%20James%20PE%20Sun%20Fl-500x500.jpg,,,SJM05,,,,,,1,Size,Age3/4,,1,1
5139,variation,,ST JAMES  Sport's T-Shirt (Sun flower) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/St%20James%20PE%20Sun%20Fl-500x500.jpg,,,SJM05,,,,,,2,Size,Age5/6,,1,1
5140,variation,,ST JAMES  Sport's T-Shirt (Sun flower) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/St%20James%20PE%20Sun%20Fl-500x500.jpg,,,SJM05,,,,,,3,Size,Age7/8,,1,1
5141,variation,,ST JAMES  Sport's T-Shirt (Sun flower) - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/St%20James%20PE%20Sun%20Fl-500x500.jpg,,,SJM05,,,,,,4,Size,Age9/10,,1,1
5142,variation,,ST JAMES  Sport's T-Shirt (Sun flower) - Age11-13,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/St%20James%20PE%20Sun%20Fl-500x500.jpg,,,SJM05,,,,,,5,Size,Age11-13,,1,1
5143,variable,SJM05,ST JAMES  Sport's T-Shirt (Sun flower),1,0,visible,. ,. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,7.5,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,St James School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/St%20James%20PE%20Sun%20Fl-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6,Age7/8,Age9/10,Age11-13",1,1,1
