ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
10420,variation,,Plain Royal Jogging Bottoms - Age2/3,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Jogging%20Bottoms/Royal%20Bottoms-500x500.jpg,,,JB009,,,,,,1,Size,Age2/3,,1,1
10421,variation,,Plain Royal Jogging Bottoms - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Jogging%20Bottoms/Royal%20Bottoms-500x500.jpg,,,JB009,,,,,,2,Size,Age3/4,,1,1
10422,variation,,Plain Royal Jogging Bottoms - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Jogging%20Bottoms/Royal%20Bottoms-500x500.jpg,,,JB009,,,,,,3,Size,Age5/6,,1,1
10423,variation,,Plain Royal Jogging Bottoms - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Jogging%20Bottoms/Royal%20Bottoms-500x500.jpg,,,JB009,,,,,,4,Size,Age7/8,,1,1
10424,variation,,Plain Royal Jogging Bottoms - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Jogging%20Bottoms/Royal%20Bottoms-500x500.jpg,,,JB009,,,,,,5,Size,Age9/10,,1,1
10425,variable,JB009,Plain Royal Jogging Bottoms,1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,9.95,"Schoolwear,Schoolwear > ,Accessories,Winter Items",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Jogging%20Bottoms/Royal%20Bottoms-500x500.jpg,,,,,,,,,0,Size,"Age2/3,Age3/4,Age5/6,Age7/8,Age9/10",1,1,1
