ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
5129,variation,,St James Maroon fleece (with LOGO) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20FLEECE-500x500.png,,,jam001,,,,,,1,Size,Age3/4,,1,1
5130,variation,,St James Maroon fleece (with LOGO) - Age5/6(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20FLEECE-500x500.png,,,jam001,,,,,,2,Size,Age5/6(+£2.00),,1,1
5131,variation,,St James Maroon fleece (with LOGO) - Age7/8(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20FLEECE-500x500.png,,,jam001,,,,,,3,Size,Age7/8(+£2.00),,1,1
5132,variation,,St James Maroon fleece (with LOGO) - Age9/10(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20FLEECE-500x500.png,,,jam001,,,,,,4,Size,Age9/10(+£2.00),,1,1
5133,variation,,St James Maroon fleece (with LOGO) - Age11/12(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20FLEECE-500x500.png,,,jam001,,,,,,5,Size,Age11/12(+£2.00),,1,1
5134,variation,,St James Maroon fleece (with LOGO) - Age13(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,14.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20FLEECE-500x500.png,,,jam001,,,,,,6,Size,Age13(+£5.00),,1,1
5135,variable,jam001,St James Maroon fleece (with LOGO),1,0,visible,. ,. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,14.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,St James School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20FLEECE-500x500.png,,,,,,,,,0,Size,"Age3/4,Age5/6(+£2.00),Age7/8(+£2.00),Age9/10(+£2.00),Age11/12(+£2.00),Age13(+£5.00)",1,1,1
