ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
4026,variation,,Queenswell Amber Polo Shirt L/S (with Logo) - Age4/5,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Queenswell/Queenswell%20LS%20Polo-500x500.jpg,,,Q002,,,,,,1,Size,Age4/5,,1,1
4027,variation,,Queenswell Amber Polo Shirt L/S (with Logo) - Age5/6(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Queenswell/Queenswell%20LS%20Polo-500x500.jpg,,,Q002,,,,,,2,Size,Age5/6(+£1.00),,1,1
4028,variation,,Queenswell Amber Polo Shirt L/S (with Logo) - Age7/8(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Queenswell/Queenswell%20LS%20Polo-500x500.jpg,,,Q002,,,,,,3,Size,Age7/8(+£1.00),,1,1
4029,variation,,Queenswell Amber Polo Shirt L/S (with Logo) - Age9/10(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Queenswell/Queenswell%20LS%20Polo-500x500.jpg,,,Q002,,,,,,4,Size,Age9/10(+£1.00),,1,1
4030,variation,,Queenswell Amber Polo Shirt L/S (with Logo) - Age11/12(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Queenswell/Queenswell%20LS%20Polo-500x500.jpg,,,Q002,,,,,,5,Size,Age11/12(+£1.00),,1,1
4031,variation,,Queenswell Amber Polo Shirt L/S (with Logo) - Age13(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,13.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Queenswell/Queenswell%20LS%20Polo-500x500.jpg,,,Q002,,,,,,6,Size,Age13(+£1.00),,1,1
4032,variable,Q002,Queenswell Amber Polo Shirt L/S (with Logo),1,0,visible,Long sleeves. ,Long sleeves. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,13.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,Queenswell School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Queenswell/Queenswell%20LS%20Polo-500x500.jpg,,,,,,,,,0,Size,"Age4/5,Age5/6(+£1.00),Age7/8(+£1.00),Age9/10(+£1.00),Age11/12(+£1.00),Age13(+£1.00)",1,1,1
