ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
2595,variation,,Black Junior Back Pack - OneSizeFitsAll,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/basic/895%20blck%20bckpck-500x500.jpg,,,PB3,,,,,,1,Size,OneSizeFitsAll,,1,1
2596,variable,PB3,Black Junior Back Pack,1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,11.95,"Schoolwear,Schoolwear > Accessories",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/basic/895%20blck%20bckpck-500x500.jpg,,,,,,,,,0,Size,OneSizeFitsAll,1,1,1
