ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
1800,variation,,Swim Cap - Silver,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,5.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/swim%20cap-500x500.jpg,,,SWIM5,,,,,,1,Colour,Silver,,1,1
1801,variable,SWIM5,Swim Cap,1,0,visible,"Designed by Speedo. Avaliable in Black, White and Navy. . ","Designed by Speedo. Avaliable in Black, White and Navy. . ",,,taxable,,1,50,0,0,.5,24,1,2,1,,,5.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/swim%20cap-500x500.jpg,,,,,,,,,0,Colour,Silver,1,1,1
