ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
7404,variation,,Pull On Trousers (Boys) - Age2/3,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,PT01,,,,,,1,Size,Age2/3,,1,1
7405,variation,,Pull On Trousers (Boys) - Age3/4(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,PT01,,,,,,2,Size,Age3/4(+£1.00),,1,1
7406,variation,,Pull On Trousers (Boys) - Age4/5(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,PT01,,,,,,3,Size,Age4/5(+£1.00),,1,1
7407,variation,,Pull On Trousers (Boys) - Age5/6(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,PT01,,,,,,4,Size,Age5/6(+£2.00),,1,1
7408,variation,,Pull On Trousers (Boys) - Age6/7(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,PT01,,,,,,5,Size,Age6/7(+£2.00),,1,1
7409,variation,,Pull On Trousers (Boys) - Age7/8(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,PT01,,,,,,6,Size,Age7/8(+£3.00),,1,1
7410,variation,,Pull On Trousers (Boys) - Age8/9(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,PT01,,,,,,7,Size,Age8/9(+£3.00),,1,1
7411,variable,PT01,Pull On Trousers (Boys),1,0,visible,Banner. ,Banner. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,9.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,Wren Academy Finchley (Primary)",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/Grey%20pulborough-500x500.jpg,,,,,,,,,0,Size,"Age2/3,Age3/4(+£1.00),Age4/5(+£1.00),Age5/6(+£2.00),Age6/7(+£2.00),Age7/8(+£3.00),Age8/9(+£3.00)",1,1,1
