ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
489,variation,,St. Theresa's Navy Fleece (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/160-500x500.jpg,,,T100,,,,,,1,Size,Age3/4,,1,1
490,variation,,St. Theresa's Navy Fleece (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/160-500x500.jpg,,,T100,,,,,,2,Size,Age5/6,,1,1
491,variation,,St. Theresa's Navy Fleece (with Logo) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/160-500x500.jpg,,,T100,,,,,,3,Size,Age7/8,,1,1
492,variation,,St. Theresa's Navy Fleece (with Logo) - Age9/10(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/160-500x500.jpg,,,T100,,,,,,4,Size,Age9/10(+£1.00),,1,1
493,variation,,St. Theresa's Navy Fleece (with Logo) - Age11/12(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,19.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/160-500x500.jpg,,,T100,,,,,,5,Size,Age11/12(+£1.00),,1,1
494,variable,T100,St. Theresa's Navy Fleece (with Logo),1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,19.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/160-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6,Age7/8,Age9/10(+£1.00),Age11/12(+£1.00)",1,1,1
