ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
5118,variation,,St James Maroon Sweatshirt (with Logo) - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,1,Size,Age3/4,,1,1
5119,variation,,St James Maroon Sweatshirt (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,2,Size,Age5/6,,1,1
5120,variation,,St James Maroon Sweatshirt (with Logo) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,3,Size,Age7/8,,1,1
5121,variation,,St James Maroon Sweatshirt (with Logo) - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,4,Size,Age9/10,,1,1
5122,variation,,St James Maroon Sweatshirt (with Logo) - Age11/12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,5,Size,Age11/12,,1,1
5123,variation,,St James Maroon Sweatshirt (with Logo) - Age13(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,6,Size,Age13(+£3.00),,1,1
5124,variation,,St James Maroon Sweatshirt (with Logo) - SmallAdult(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,7,Size,SmallAdult(+£3.00),,1,1
5125,variation,,St James Maroon Sweatshirt (with Logo) - Medium(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,11.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,jam004,,,,,,8,Size,Medium(+£3.00),,1,1
5126,variable,jam004,St James Maroon Sweatshirt (with Logo),1,0,visible,. ,. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,11.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,St James School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ST%20JAMES%20NEW/ST%20JAMES%20SWT-500x500.png,,,,,,,,,0,Size,"Age3/4,Age5/6,Age7/8,Age9/10,Age11/12,Age13(+£3.00),SmallAdult(+£3.00),Medium(+£3.00)",1,1,1
