ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
75,variation,,All Saint's  Expandable Book Bag - OneSizeFitsAll,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.5,,,,https://genesisairway.com/wp-content/uploads/2019/05/no-image.jpg,,,AS016,,,,,,1,Size,OneSizeFitsAll,,1,1
76,variable,AS016,All Saint's  Expandable Book Bag,1,0,visible,Year 1 to 6. ,Year 1 to 6. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,7.5,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,All Saints",,,https://genesisairway.com/wp-content/uploads/2019/05/no-image.jpg,,,,,,,,,0,Size,OneSizeFitsAll,1,1,1
