ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
2321,variation,,Manorside Fleece - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/119-500x500.jpg,,,MS002,,,,,,1,Size,Age3/4,,1,1
2322,variation,,Manorside Fleece - Age5/6(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/119-500x500.jpg,,,MS002,,,,,,2,Size,Age5/6(+£2.00),,1,1
2323,variation,,Manorside Fleece - Age7/8(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/119-500x500.jpg,,,MS002,,,,,,3,Size,Age7/8(+£2.00),,1,1
2324,variation,,Manorside Fleece - Age9/10(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/119-500x500.jpg,,,MS002,,,,,,4,Size,Age9/10(+£3.00),,1,1
2325,variation,,Manorside Fleece - Age11/12(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/119-500x500.jpg,,,MS002,,,,,,5,Size,Age11/12(+£3.00),,1,1
2326,variable,MS002,Manorside Fleece,1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,16.95,"Schoolwear,Schoolwear > ,Specialist Schoolwear,Primary Schools,Manorside School",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/119-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6(+£2.00),Age7/8(+£2.00),Age9/10(+£3.00),Age11/12(+£3.00)",1,1,1
