ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
2523,variation,,MEN'S BELT - 34,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/leather-belts-500x500.jpg,,,BE01,,,,,,1,Belt Size,34,,1,1
2524,variation,,MEN'S BELT - 36,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/leather-belts-500x500.jpg,,,BE01,,,,,,2,Belt Size,36,,1,1
2525,variation,,MEN'S BELT - 38,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/leather-belts-500x500.jpg,,,BE01,,,,,,3,Belt Size,38,,1,1
2526,variation,,MEN'S BELT - 40,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/leather-belts-500x500.jpg,,,BE01,,,,,,4,Belt Size,40,,1,1
2527,variation,,MEN'S BELT - 42,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/leather-belts-500x500.jpg,,,BE01,,,,,,5,Belt Size,42,,1,1
2528,variable,BE01,MEN'S BELT,1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,9.95,"Schoolwear,Schoolwear > Accessories",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/accesories/leather-belts-500x500.jpg,,,,,,,,,0,Belt Size,"34,36,38,40,42",1,1,1
