ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
847,variation,,Brookland Green Baseball Cap (with Logo) - OneSizeFitsAll,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.5,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/brook%20green%20cap-500x500.jpg,,,B004,,,,,,1,Size,OneSizeFitsAll,,1,1
848,variable,B004,Brookland Green Baseball Cap (with Logo),1,0,visible,From Nursery to Year 2. ,From Nursery to Year 2. ,,,taxable,,1,50,0,0,.5,24,1,2,1,,,7.5,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/brook%20green%20cap-500x500.jpg,,,,,,,,,0,Size,OneSizeFitsAll,1,1,1
