ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
718,variation,,Brookland Navy Shower Proof Jacket (with Logo) - Age5/6,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,24.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/Brookland%20shower-500x500.jpg,,,B005,,,,,,1,Size,Age5/6,,1,1
719,variation,,Brookland Navy Shower Proof Jacket (with Logo) - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,24.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/Brookland%20shower-500x500.jpg,,,B005,,,,,,2,Size,Age7/8,,1,1
720,variation,,Brookland Navy Shower Proof Jacket (with Logo) - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,24.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/Brookland%20shower-500x500.jpg,,,B005,,,,,,3,Size,Age9/10,,1,1
721,variation,,Brookland Navy Shower Proof Jacket (with Logo) - Age11/12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,24.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/Brookland%20shower-500x500.jpg,,,B005,,,,,,4,Size,Age11/12,,1,1
722,variation,,Brookland Navy Shower Proof Jacket (with Logo) - Age13,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,24.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/Brookland%20shower-500x500.jpg,,,B005,,,,,,5,Size,Age13,,1,1
723,variable,B005,Brookland Navy Shower Proof Jacket (with Logo),1,0,visible,,,,,taxable,,1,50,0,0,.5,24,1,2,1,,,24.95,"Schoolwear,Schoolwear > Specialist Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Brookland/Brookland%20shower-500x500.jpg,,,,,,,,,0,Size,"Age5/6,Age7/8,Age9/10,Age11/12,Age13",1,1,1
